City,Abbr.,State,County,Alias,Metro_State,Metro_Count
Delray Beach,FL,Florida,PALM BEACH,W Delray Bch,"Delray Beach, Florida",
Delray Beach,FL,Florida,PALM BEACH,West Delray Beach,"Delray Beach, Florida",
Lake Worth,FL,Florida,PALM BEACH,Lake Worth,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Village Of Wellington,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Wellington,"Lake Worth, Florida",
Greenacres,FL,Florida,PALM BEACH,Greenacres,"Greenacres, Florida",
Greenacres,FL,Florida,PALM BEACH,Green Acres,"Greenacres, Florida",
Greenacres,FL,Florida,PALM BEACH,Lake Worth,"Greenacres, Florida",
Hobe Sound,FL,Florida,MARTIN,Hobe Sound,"Hobe Sound, Florida",
Jupiter,FL,Florida,PALM BEACH,Jupiter,"Jupiter, Florida",
Lake Harbor,FL,Florida,PALM BEACH,Lake Harbor,"Lake Harbor, Florida",
Lake Worth,FL,Florida,PALM BEACH,Lantana,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Palm Springs,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Village Of Palm Springs,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Atlantis,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Manalapan,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Hypoluxo,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Greenacres,"Lake Worth, Florida",
Lake Worth,FL,Florida,PALM BEACH,Green Acres,"Lake Worth, Florida",
Boca Raton,FL,Florida,PALM BEACH,National Enquirer,"Boca Raton, Florida",
Jupiter,FL,Florida,PALM BEACH,Tequesta,"Jupiter, Florida",
Jupiter,FL,Florida,PALM BEACH,Jupiter Inlet,"Jupiter, Florida",
Jupiter,FL,Florida,PALM BEACH,Jupiter Inlet Colony,"Jupiter, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Wellington,"Loxahatchee, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Village Of Wellington,"Loxahatchee, Florida",
LOX,FL,Florida,PALM BEACH,Lox,"LOX, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Loxahatchee,"Loxahatchee, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Vlg Wellingtn,"Loxahatchee, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Loxahatchee Groves,"Loxahatchee, Florida",
Loxahatchee,FL,Florida,PALM BEACH,Lxhtchee Grvs,"Loxahatchee, Florida",
Moore Haven,FL,Florida,GLADES,Moore Haven,"Moore Haven, Florida",
Pahokee,FL,Florida,PALM BEACH,Pahokee,"Pahokee, Florida",
Palm Beach,FL,Florida,PALM BEACH,South Palm Beach,"Palm Beach, Florida",
Palm Beach,FL,Florida,PALM BEACH,Palm Beach,"Palm Beach, Florida",
Palm Beach,FL,Florida,PALM BEACH,S Palm Bch,"Palm Beach, Florida",
Delray Beach,FL,Florida,PALM BEACH,Gulf Stream,"Delray Beach, Florida",
Boca Raton,FL,Florida,PALM BEACH,Highland Beach,"Boca Raton, Florida",
Boca Raton,FL,Florida,PALM BEACH,Highland Bch,"Boca Raton, Florida",
South Bay,FL,Florida,PALM BEACH,South Bay,"South Bay, Florida",
Boca Raton,FL,Florida,PALM BEACH,Seta Corporation,"Boca Raton, Florida",
Balm,FL,Florida,HILLSBOROUGH,Balm,"Balm, Florida",
Brandon,FL,Florida,HILLSBOROUGH,Brandon,"Brandon, Florida",
Bushnell,FL,Florida,SUMTER,Bushnell,"Bushnell, Florida",
Center Hill,FL,Florida,SUMTER,Centerhill,"Center Hill, Florida",
Center Hill,FL,Florida,SUMTER,Center Hill,"Center Hill, Florida",
Coleman,FL,Florida,SUMTER,Coleman,"Coleman, Florida",
Dade City,FL,Florida,PASCO,Dade City,"Dade City, Florida",
Dade City,FL,Florida,PASCO,Ridge Manor,"Dade City, Florida",
Crystal Springs,FL,Florida,PASCO,Crystal Springs,"Crystal Springs, Florida",
Crystal Springs,FL,Florida,PASCO,Crystal Spgs,"Crystal Springs, Florida",
Dade City,FL,Florida,PASCO,Richland,"Dade City, Florida",
Dover,FL,Florida,HILLSBOROUGH,Dover,"Dover, Florida",
Durant,FL,Florida,HILLSBOROUGH,Durant,"Durant, Florida",
Gibsonton,FL,Florida,HILLSBOROUGH,Gibsonton,"Gibsonton, Florida",
Lacoochee,FL,Florida,PASCO,Lacoochee,"Lacoochee, Florida",
Lake Panasoffkee,FL,Florida,SUMTER,Lk Panasoffke,"Lake Panasoffkee, Florida",
Lake Panasoffkee,FL,Florida,SUMTER,Lake Panasoffkee,"Lake Panasoffkee, Florida",
Zephyrhills,FL,Florida,PASCO,Zephyrhills,"Zephyrhills, Florida",
Wesley Chapel,FL,Florida,PASCO,Wesley Chapel,"Wesley Chapel, Florida",
Wesley Chapel,FL,Florida,PASCO,Zephyrhills,"Wesley Chapel, Florida",
Lithia,FL,Florida,HILLSBOROUGH,Lithia,"Lithia, Florida",
Lutz,FL,Florida,HILLSBOROUGH,Lutz,"Lutz, Florida",
Mango,FL,Florida,HILLSBOROUGH,Mango,"Mango, Florida",
Odessa,FL,Florida,HILLSBOROUGH,Odessa,"Odessa, Florida",
Plant City,FL,Florida,HILLSBOROUGH,Plant City,"Plant City, Florida",
Riverview,FL,Florida,HILLSBOROUGH,Riverview,"Riverview, Florida",
Ruskin,FL,Florida,HILLSBOROUGH,Sun City Center,"Ruskin, Florida",
Ruskin,FL,Florida,HILLSBOROUGH,Ruskin,"Ruskin, Florida",
Sun City Center,FL,Florida,HILLSBOROUGH,Sun City Ctr,"Sun City Center, Florida",
Sun City Center,FL,Florida,HILLSBOROUGH,Sun City Center,"Sun City Center, Florida",
Sun City Center,FL,Florida,HILLSBOROUGH,Ruskin,"Sun City Center, Florida",
Apollo Beach,FL,Florida,HILLSBOROUGH,Ruskin,"Apollo Beach, Florida",
Apollo Beach,FL,Florida,HILLSBOROUGH,Apollo Beach,"Apollo Beach, Florida",
Saint Leo,FL,Florida,PASCO,Saint Leo,"Saint Leo, Florida",
Ruskin,FL,Florida,HILLSBOROUGH,Sun City Ctr,"Ruskin, Florida",
San Antonio,FL,Florida,PASCO,San Antonio,"San Antonio, Florida",
Seffner,FL,Florida,HILLSBOROUGH,Seffner,"Seffner, Florida",
Sumterville,FL,Florida,SUMTER,Sumterville,"Sumterville, Florida",
Sun City,FL,Florida,HILLSBOROUGH,Sun City,"Sun City, Florida",
Sydney,FL,Florida,HILLSBOROUGH,Sydney,"Sydney, Florida",
Thonotosassa,FL,Florida,HILLSBOROUGH,Thonotosassa,"Thonotosassa, Florida",
Trilby,FL,Florida,PASCO,Trilby,"Trilby, Florida",
Valrico,FL,Florida,HILLSBOROUGH,Valrico,"Valrico, Florida",
Webster,FL,Florida,SUMTER,Rdg Mnr Est,"Webster, Florida",
Webster,FL,Florida,SUMTER,Ridge Manor Estates,"Webster, Florida",
Webster,FL,Florida,SUMTER,Webster,"Webster, Florida",
Wimauma,FL,Florida,HILLSBOROUGH,Wimauma,"Wimauma, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Tampa,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Ybor City,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,University Of Tampa,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Univ Of Tampa,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Macdill AFB,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Twn N Cntry,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Town N Country,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Temple Terr,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Temple Terrace,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Temple Ter,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Carrollwood,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Clair Mel,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Clair Mel City,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Univ Of So Florida,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,University Of South Florida,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Usf,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Univ Of S Fl,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Northdale,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Westchase,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Palma Ceia,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Tampa Brm Unique,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Business Reply,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Time Cs Brm Unique,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Tampa Palms,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Home Shopping Club,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Bank Of America,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Time Inc,"Tampa, Florida",
Tampa,FL,Florida,HILLSBOROUGH,Time Customer Service Inc,"Tampa, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Saint Petersburg,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,St Petersburg,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Saint Pete Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Pass A Grille,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Treasure Is,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,St Pete Bch,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Treasure Island,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,St Petersburg Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,St Pete Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Pass A Grille Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Pasadena,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,S Pasadena,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,South Pasadena,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Gulfport,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Johns Pass,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,N Redngtn Bch,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Redington Bch,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Redington Shores,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Redingtn Shor,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Redington Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,North Redington Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Madeira Beach,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Kenneth City,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Tierra Verde,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,Home Shopping,"Saint Petersburg, Florida",
Saint Petersburg,FL,Florida,PINELLAS,St Pete,"Saint Petersburg, Florida",
Bay Pines,FL,Florida,PINELLAS,Bay Pines,"Bay Pines, Florida",
Clearwater,FL,Florida,PINELLAS,Clearwater,"Clearwater, Florida",
Clearwater,FL,Florida,PINELLAS,Belleair,"Clearwater, Florida",
Clearwater Beach,FL,Florida,PINELLAS,Clearwater,"Clearwater Beach, Florida",
Clearwater Beach,FL,Florida,PINELLAS,Clearwater Beach,"Clearwater Beach, Florida",
Clearwater,FL,Florida,PINELLAS,Readers Digest,"Clearwater, Florida",
Largo,FL,Florida,PINELLAS,Belleair Blf,"Largo, Florida",
Largo,FL,Florida,PINELLAS,Belleair Bluffs,"Largo, Florida",
Largo,FL,Florida,PINELLAS,Largo,"Largo, Florida",
Seminole,FL,Florida,PINELLAS,Seminole,"Seminole, Florida",
Seminole,FL,Florida,PINELLAS,Largo,"Seminole, Florida",
Largo,FL,Florida,PINELLAS,Seminole,"Largo, Florida",
Pinellas Park,FL,Florida,PINELLAS,Pinellas Park,"Pinellas Park, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Indian Rks Beach,"Indian Rocks Beach, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Indian Rocks Beach,"Indian Rocks Beach, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Indian Rk Bch,"Indian Rocks Beach, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Belleair Beach,"Indian Rocks Beach, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Belleair Bch,"Indian Rocks Beach, Florida",
Indian Rocks Beach,FL,Florida,PINELLAS,Indian Shores,"Indian Rocks Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Indian Rks Beach,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Indian Rocks Beach,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Belleair Shores,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Belleair Bch,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Indian Rk Bch,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Belleair Shrs,"Belleair Beach, Florida",
Belleair Beach,FL,Florida,PINELLAS,Belleair Beach,"Belleair Beach, Florida",
Lakeland,FL,Florida,POLK,Lakeland,"Lakeland, Florida",
Lakeland,FL,Florida,POLK,Gibsonia,"Lakeland, Florida",
Alturas,FL,Florida,POLK,Alturas,"Alturas, Florida",
Auburndale,FL,Florida,POLK,Auburndale,"Auburndale, Florida",
Avon Park,FL,Florida,HIGHLANDS,Avon Park,"Avon Park, Florida",
Babson Park,FL,Florida,POLK,Babson Park,"Babson Park, Florida",
Bartow,FL,Florida,POLK,Bartow,"Bartow, Florida",
Bowling Green,FL,Florida,HARDEE,Bowling Green,"Bowling Green, Florida",
Bradley,FL,Florida,POLK,Bradley,"Bradley, Florida",
Davenport,FL,Florida,POLK,Davenport,"Davenport, Florida",
Dundee,FL,Florida,POLK,Dundee,"Dundee, Florida",
Eagle Lake,FL,Florida,POLK,Eagle Lake,"Eagle Lake, Florida",
Eaton Park,FL,Florida,POLK,Eaton Park,"Eaton Park, Florida",
Fort Meade,FL,Florida,POLK,Fort Meade,"Fort Meade, Florida",
Frostproof,FL,Florida,POLK,Frostproof,"Frostproof, Florida",
Haines City,FL,Florida,POLK,Haines City,"Haines City, Florida",
Highland City,FL,Florida,POLK,Highland City,"Highland City, Florida",
Homeland,FL,Florida,POLK,Homeland,"Homeland, Florida",
Intercession City,FL,Florida,OSCEOLA,Intercession City,"Intercession City, Florida",
Intercession City,FL,Florida,OSCEOLA,Intrcsion Cty,"Intercession City, Florida",
Kathleen,FL,Florida,POLK,Kathleen,"Kathleen, Florida",
Lake Alfred,FL,Florida,POLK,Lake Alfred,"Lake Alfred, Florida",
Lake Hamilton,FL,Florida,POLK,Lake Hamilton,"Lake Hamilton, Florida",
Lake Placid,FL,Florida,HIGHLANDS,Lake Placid,"Lake Placid, Florida",
Lake Wales,FL,Florida,POLK,Lake Wales,"Lake Wales, Florida",
Lakeshore,FL,Florida,POLK,Lake Wales,"Lakeshore, Florida",
Lakeshore,FL,Florida,POLK,Lakeshore,"Lakeshore, Florida",
Indian Lake Estates,FL,Florida,POLK,Indian Lk Est,"Indian Lake Estates, Florida",
Indian Lake Estates,FL,Florida,POLK,Indian Lake Estates,"Indian Lake Estates, Florida",
Indian Lake Estates,FL,Florida,POLK,Lake Wales,"Indian Lake Estates, Florida",
Nalcrest,FL,Florida,POLK,Nalcrest,"Nalcrest, Florida",
Nalcrest,FL,Florida,POLK,Lake Wales,"Nalcrest, Florida",
Lorida,FL,Florida,HIGHLANDS,Lorida,"Lorida, Florida",
Loughman,FL,Florida,POLK,Loughman,"Loughman, Florida",
Mulberry,FL,Florida,POLK,Mulberry,"Mulberry, Florida",
Nichols,FL,Florida,POLK,Nichols,"Nichols, Florida",
Ona,FL,Florida,HARDEE,Ona,"Ona, Florida",
River Ranch,FL,Florida,POLK,River Ranch,"River Ranch, Florida",
River Ranch,FL,Florida,POLK,Lake Wales,"River Ranch, Florida",
Polk City,FL,Florida,POLK,Polk City,"Polk City, Florida",
Sebring,FL,Florida,HIGHLANDS,Sebring,"Sebring, Florida",
Wauchula,FL,Florida,HARDEE,Wauchula,"Wauchula, Florida",
Waverly,FL,Florida,POLK,Waverly,"Waverly, Florida",
Winter Haven,FL,Florida,POLK,Wahneta,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Winter Haven,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Eloise,"Winter Haven, Florida",
JPV,FL,Florida,POLK,Jpv,"JPV, Florida",
Winter Haven,FL,Florida,POLK,Florence Villa,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Winter Hvn,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Cypress Gardens,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Cypress Gdns,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,Florence Vill,"Winter Haven, Florida",
Winter Haven,FL,Florida,POLK,State Farm Ins,"Winter Haven, Florida",
Zolfo Springs,FL,Florida,HARDEE,Zolfo Springs,"Zolfo Springs, Florida",
Davenport,FL,Florida,POLK,Champions Gate,"Davenport, Florida",
Davenport,FL,Florida,POLK,Champions Gt,"Davenport, Florida",
Fort Myers,FL,Florida,LEE,Ft Myers,"Fort Myers, Florida",
FMY,FL,Florida,LEE,Fmy,"FMY, Florida",
F M,FL,Florida,LEE,F M,"F M, Florida",
Fort Myers,FL,Florida,LEE,Fort Myers,"Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,North Fort Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,Ft Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,Fort Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,N Fort Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,N Ft Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,No Fort Myers,"North Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,No Ft Myers,"North Fort Myers, Florida",
Cape Coral,FL,Florida,LEE,Cape Coral,"Cape Coral, Florida",
Fort Myers,FL,Florida,LEE,Tice,"Fort Myers, Florida",
Cape Coral,FL,Florida,LEE,Cape Coral S,"Cape Coral, Florida",
Cape Coral,FL,Florida,LEE,Cape Coral South,"Cape Coral, Florida",
Fort Myers,FL,Florida,LEE,S Fort Myers,"Fort Myers, Florida",
Fort Myers,FL,Florida,LEE,San Carlos Park,"Fort Myers, Florida",
Fort Myers,FL,Florida,LEE,Miromar Lakes,"Fort Myers, Florida",
North Fort Myers,FL,Florida,LEE,North Ft Myers,"North Fort Myers, Florida",
Alva,FL,Florida,LEE,Alva,"Alva, Florida",
Boca Grande,FL,Florida,LEE,Boca Grande,"Boca Grande, Florida",
Bokeelia,FL,Florida,LEE,Bokeelia,"Bokeelia, Florida",
Captiva,FL,Florida,LEE,Captiva,"Captiva, Florida",
El Jobean,FL,Florida,CHARLOTTE,El Jobean,"El Jobean, Florida",
Estero,FL,Florida,LEE,Estero,"Estero, Florida",
Felda,FL,Florida,HENDRY,Felda,"Felda, Florida",
Fort Myers Beach,FL,Florida,LEE,Ft Myers Bch,"Fort Myers Beach, Florida",
Fort Myers Beach,FL,Florida,LEE,Ft Myers Beach,"Fort Myers Beach, Florida",
Fort Myers Beach,FL,Florida,LEE,Fort Myers Beach,"Fort Myers Beach, Florida",
Labelle,FL,Florida,HENDRY,Ft Denaud,"Labelle, Florida",
Labelle,FL,Florida,HENDRY,Labelle,"Labelle, Florida",
Labelle,FL,Florida,HENDRY,Fort Denaud,"Labelle, Florida",
Labelle,FL,Florida,HENDRY,La Belle,"Labelle, Florida",
Lehigh Acres,FL,Florida,LEE,Lehigh Acres,"Lehigh Acres, Florida",
Lehigh Acres,FL,Florida,LEE,Lehigh,"Lehigh Acres, Florida",
Murdock,FL,Florida,CHARLOTTE,Murdock,"Murdock, Florida",
Palmdale,FL,Florida,GLADES,Palmdale,"Palmdale, Florida",
Pineland,FL,Florida,LEE,Pineland,"Pineland, Florida",
Placida,FL,Florida,CHARLOTTE,Cape Haze,"Placida, Florida",
Placida,FL,Florida,CHARLOTTE,Placida,"Placida, Florida",
Rotonda West,FL,Florida,CHARLOTTE,Cape Haze,"Rotonda West, Florida",
Rotonda West,FL,Florida,CHARLOTTE,Rotonda West,"Rotonda West, Florida",
Rotonda West,FL,Florida,CHARLOTTE,Placida,"Rotonda West, Florida",
Port Charlotte,FL,Florida,CHARLOTTE,Pt Charlotte,"Port Charlotte, Florida",
Port Charlotte,FL,Florida,CHARLOTTE,Port Charlotte,"Port Charlotte, Florida",
Punta Gorda,FL,Florida,CHARLOTTE,Punta Gorda,"Punta Gorda, Florida",
Port Charlotte,FL,Florida,CHARLOTTE,Ft Charlotte,"Port Charlotte, Florida",
Saint James City,FL,Florida,LEE,Saint James City,"Saint James City, Florida",
Saint James City,FL,Florida,LEE,St James City,"Saint James City, Florida",
Sanibel,FL,Florida,LEE,Sanibel,"Sanibel, Florida",
Venus,FL,Florida,HIGHLANDS,Venus,"Venus, Florida",
Fort Myers,FL,Florida,LEE,Florida Gulf Coast Univ,"Fort Myers, Florida",
Lehigh Acres,FL,Florida,LEE,Leehigh,"Lehigh Acres, Florida",
Lehigh Acres,FL,Florida,LEE,Leehigh Acres,"Lehigh Acres, Florida",
Punta Gorda,FL,Florida,CHARLOTTE,Pt Charlotte,"Punta Gorda, Florida",
Punta Gorda,FL,Florida,CHARLOTTE,Port Charlotte,"Punta Gorda, Florida",
Cape Coral,FL,Florida,LEE,Matlacha Isle,"Cape Coral, Florida",
Cape Coral,FL,Florida,LEE,Matlacha Isles,"Cape Coral, Florida",
Cape Coral,FL,Florida,LEE,Fort Myers,"Cape Coral, Florida",
Cape Coral,FL,Florida,LEE,Matlacha,"Cape Coral, Florida",
Fort Myers,FL,Florida,LEE,E Fort Myers,"Fort Myers, Florida",
Naples,FL,Florida,COLLIER,Naples,"Naples, Florida",
Naples,FL,Florida,COLLIER,Vanderbilt,"Naples, Florida",
Naples,FL,Florida,COLLIER,Coco River,"Naples, Florida",
Naples,FL,Florida,COLLIER,Golden Gate,"Naples, Florida",
Bonita Springs,FL,Florida,LEE,Bonita Springs,"Bonita Springs, Florida",
Bonita Springs,FL,Florida,LEE,Bonita Spgs,"Bonita Springs, Florida",
Bonita Springs,FL,Florida,LEE,Barefoot Bch,"Bonita Springs, Florida",
Bonita Springs,FL,Florida,LEE,Barefoot Beach,"Bonita Springs, Florida",
Bonita Springs,FL,Florida,LEE,Bonita Beach,"Bonita Springs, Florida",
Copeland,FL,Florida,COLLIER,Copeland,"Copeland, Florida",
Chokoloskee,FL,Florida,COLLIER,Chokoloskee,"Chokoloskee, Florida",
Everglades City,FL,Florida,COLLIER,Everglades,"Everglades City, Florida",
Everglades City,FL,Florida,COLLIER,Everglades City,"Everglades City, Florida",
Goodland,FL,Florida,COLLIER,Goodland,"Goodland, Florida",
Ochopee,FL,Florida,MIAMI-DADE,Ochopee,"Ochopee, Florida",
Ochopee,FL,Florida,MIAMI-DADE,Jerome,"Ochopee, Florida",
Immokalee,FL,Florida,COLLIER,Ave Maria,"Immokalee, Florida",
Immokalee,FL,Florida,COLLIER,Immokalee,"Immokalee, Florida",
Marco Island,FL,Florida,COLLIER,Marco Island,"Marco Island, Florida",
Bradenton,FL,Florida,MANATEE,University Pk,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Braden River,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,University Park,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Bradenton,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Lakewood Ranch,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Lakewood Rch,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Cedar Hammock,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,West Bradenton,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Bayshore Gardens,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Samoset,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Palma Sola,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Brad,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,Bradington,"Bradenton, Florida",
Bradenton,FL,Florida,MANATEE,B'ton,"Bradenton, Florida",
Cortez,FL,Florida,MANATEE,Cortez,"Cortez, Florida",
Anna Maria,FL,Florida,MANATEE,Anna Maria,"Anna Maria, Florida",
Bradenton Beach,FL,Florida,MANATEE,Bradenton Bch,"Bradenton Beach, Florida",
Bradenton Beach,FL,Florida,MANATEE,Bradenton Beach,"Bradenton Beach, Florida",
Bradenton Beach,FL,Florida,MANATEE,Holmes Beach,"Bradenton Beach, Florida",
Holmes Beach,FL,Florida,MANATEE,Bradenton Bch,"Holmes Beach, Florida",
Holmes Beach,FL,Florida,MANATEE,Bradenton Beach,"Holmes Beach, Florida",
Holmes Beach,FL,Florida,MANATEE,Holmes Beach,"Holmes Beach, Florida",
Parrish,FL,Florida,MANATEE,Parrish,"Parrish, Florida",
Parrish,FL,Florida,MANATEE,Duette,"Parrish, Florida",
Palmetto,FL,Florida,MANATEE,Palmetto,"Palmetto, Florida",
Palmetto,FL,Florida,MANATEE,Rubonia,"Palmetto, Florida",
Ellenton,FL,Florida,MANATEE,Ellenton,"Ellenton, Florida",
Englewood,FL,Florida,SARASOTA,Englewood Beach,"Englewood, Florida",
